cell_id,count,ratio
CELL_002933,1,0.00017006802721088434
CELL_000335,1,0.00017006802721088434
CELL_003529,1,0.00017006802721088434
CELL_000333,1,0.00017006802721088434
CELL_000834,1,0.00017006802721088434
CELL_002438,1,0.00017006802721088434
CELL_002088,1,0.00017006802721088434
CELL_002168,1,0.00017006802721088434
CELL_004575,1,0.00017006802721088434
CELL_002516,1,0.00017006802721088434
CELL_004732,1,0.00017006802721088434
CELL_003680,1,0.00017006802721088434
CELL_004480,1,0.00017006802721088434
CELL_000323,1,0.00017006802721088434
CELL_005265,1,0.00017006802721088434
CELL_002054,1,0.00017006802721088434
CELL_003025,1,0.00017006802721088434
CELL_001259,1,0.00017006802721088434
CELL_000096,1,0.00017006802721088434
CELL_002122,1,0.00017006802721088434
CELL_002155,1,0.00017006802721088434
CELL_000843,1,0.00017006802721088434
CELL_003205,1,0.00017006802721088434
CELL_002599,1,0.00017006802721088434
CELL_004880,1,0.00017006802721088434
CELL_003516,1,0.00017006802721088434
CELL_004190,1,0.00017006802721088434
CELL_002359,1,0.00017006802721088434
CELL_002165,1,0.00017006802721088434
CELL_002315,1,0.00017006802721088434
CELL_001838,1,0.00017006802721088434
CELL_005310,1,0.00017006802721088434
CELL_004861,1,0.00017006802721088434
CELL_005321,1,0.00017006802721088434
CELL_001223,1,0.00017006802721088434
CELL_003008,1,0.00017006802721088434
CELL_005419,1,0.00017006802721088434
CELL_002914,1,0.00017006802721088434
CELL_005716,1,0.00017006802721088434
CELL_001499,1,0.00017006802721088434
CELL_005594,1,0.00017006802721088434
CELL_003775,1,0.00017006802721088434
CELL_004648,1,0.00017006802721088434
CELL_002655,1,0.00017006802721088434
CELL_000899,1,0.00017006802721088434
CELL_000429,1,0.00017006802721088434
CELL_004007,1,0.00017006802721088434
CELL_001845,1,0.00017006802721088434
CELL_004819,1,0.00017006802721088434
CELL_000534,1,0.00017006802721088434
CELL_002723,1,0.00017006802721088434
CELL_001426,1,0.00017006802721088434
CELL_002754,1,0.00017006802721088434
CELL_004115,1,0.00017006802721088434
CELL_000658,1,0.00017006802721088434
CELL_001256,1,0.00017006802721088434
CELL_002406,1,0.00017006802721088434
CELL_001894,1,0.00017006802721088434
CELL_004408,1,0.00017006802721088434
CELL_005397,1,0.00017006802721088434
CELL_000239,1,0.00017006802721088434
CELL_000093,1,0.00017006802721088434
CELL_002119,1,0.00017006802721088434
CELL_002560,1,0.00017006802721088434
CELL_003613,1,0.00017006802721088434
CELL_001761,1,0.00017006802721088434
CELL_001306,1,0.00017006802721088434
CELL_002671,1,0.00017006802721088434
CELL_004376,1,0.00017006802721088434
CELL_002226,1,0.00017006802721088434
CELL_001545,1,0.00017006802721088434
CELL_004265,1,0.00017006802721088434
CELL_000832,1,0.00017006802721088434
CELL_001127,1,0.00017006802721088434
CELL_002100,1,0.00017006802721088434
CELL_001618,1,0.00017006802721088434
CELL_002793,1,0.00017006802721088434
CELL_004020,1,0.00017006802721088434
CELL_001757,1,0.00017006802721088434
CELL_001293,1,0.00017006802721088434
CELL_000071,1,0.00017006802721088434
CELL_002550,1,0.00017006802721088434
CELL_005432,1,0.00017006802721088434
CELL_004708,1,0.00017006802721088434
CELL_004479,1,0.00017006802721088434
CELL_005848,1,0.00017006802721088434
CELL_005577,1,0.00017006802721088434
CELL_004306,1,0.00017006802721088434
CELL_001696,1,0.00017006802721088434
CELL_000932,1,0.00017006802721088434
CELL_005362,1,0.00017006802721088434
CELL_003198,1,0.00017006802721088434
CELL_000634,1,0.00017006802721088434
CELL_001781,1,0.00017006802721088434
CELL_000499,1,0.00017006802721088434
CELL_005065,1,0.00017006802721088434
CELL_000416,1,0.00017006802721088434
CELL_005645,1,0.00017006802721088434
CELL_004211,1,0.00017006802721088434
CELL_002348,1,0.00017006802721088434
CELL_004580,1,0.00017006802721088434
CELL_003027,1,0.00017006802721088434
CELL_001035,1,0.00017006802721088434
CELL_002536,1,0.00017006802721088434
CELL_001865,1,0.00017006802721088434
CELL_000958,1,0.00017006802721088434
CELL_003652,1,0.00017006802721088434
CELL_004101,1,0.00017006802721088434
CELL_001506,1,0.00017006802721088434
CELL_001841,1,0.00017006802721088434
CELL_000412,1,0.00017006802721088434
CELL_001974,1,0.00017006802721088434
CELL_002880,1,0.00017006802721088434
CELL_005336,1,0.00017006802721088434
CELL_003136,1,0.00017006802721088434
CELL_003306,1,0.00017006802721088434
CELL_001002,1,0.00017006802721088434
CELL_004394,1,0.00017006802721088434
CELL_004609,1,0.00017006802721088434
CELL_005180,1,0.00017006802721088434
CELL_004672,1,0.00017006802721088434
CELL_001922,1,0.00017006802721088434
CELL_002782,1,0.00017006802721088434
CELL_001685,1,0.00017006802721088434
CELL_005667,1,0.00017006802721088434
CELL_000076,1,0.00017006802721088434
CELL_004553,1,0.00017006802721088434
CELL_003457,1,0.00017006802721088434
CELL_002816,1,0.00017006802721088434
CELL_004610,1,0.00017006802721088434
CELL_004856,1,0.00017006802721088434
CELL_003897,1,0.00017006802721088434
CELL_000653,1,0.00017006802721088434
CELL_004535,1,0.00017006802721088434
CELL_004717,1,0.00017006802721088434
CELL_005597,1,0.00017006802721088434
CELL_003514,1,0.00017006802721088434
CELL_005601,1,0.00017006802721088434
CELL_002843,1,0.00017006802721088434
CELL_003286,1,0.00017006802721088434
CELL_003734,1,0.00017006802721088434
CELL_000597,1,0.00017006802721088434
CELL_002118,1,0.00017006802721088434
CELL_001880,1,0.00017006802721088434
CELL_001069,1,0.00017006802721088434
CELL_003493,1,0.00017006802721088434
CELL_003149,1,0.00017006802721088434
CELL_002777,1,0.00017006802721088434
CELL_001719,1,0.00017006802721088434
CELL_005738,1,0.00017006802721088434
CELL_000758,1,0.00017006802721088434
CELL_001500,1,0.00017006802721088434
CELL_001042,1,0.00017006802721088434
CELL_001935,1,0.00017006802721088434
CELL_000052,1,0.00017006802721088434
CELL_004950,1,0.00017006802721088434
CELL_001621,1,0.00017006802721088434
CELL_003978,1,0.00017006802721088434
CELL_000746,1,0.00017006802721088434
CELL_004225,1,0.00017006802721088434
CELL_003425,1,0.00017006802721088434
CELL_004802,1,0.00017006802721088434
CELL_003906,1,0.00017006802721088434
CELL_001201,1,0.00017006802721088434
CELL_000622,1,0.00017006802721088434
CELL_001413,1,0.00017006802721088434
CELL_000567,1,0.00017006802721088434
CELL_000544,1,0.00017006802721088434
CELL_001335,1,0.00017006802721088434
CELL_001030,1,0.00017006802721088434
CELL_002108,1,0.00017006802721088434
CELL_000829,1,0.00017006802721088434
CELL_004691,1,0.00017006802721088434
CELL_002371,1,0.00017006802721088434
CELL_000097,1,0.00017006802721088434
CELL_002967,1,0.00017006802721088434
CELL_004508,1,0.00017006802721088434
CELL_004957,1,0.00017006802721088434
CELL_005871,1,0.00017006802721088434
CELL_002519,1,0.00017006802721088434
CELL_002790,1,0.00017006802721088434
CELL_005511,1,0.00017006802721088434
CELL_002389,1,0.00017006802721088434
CELL_001887,1,0.00017006802721088434
CELL_001011,1,0.00017006802721088434
CELL_004004,1,0.00017006802721088434
CELL_004727,1,0.00017006802721088434
CELL_002943,1,0.00017006802721088434
CELL_001231,1,0.00017006802721088434
CELL_002651,1,0.00017006802721088434
CELL_003334,1,0.00017006802721088434
CELL_002927,1,0.00017006802721088434
CELL_003106,1,0.00017006802721088434
CELL_003081,1,0.00017006802721088434
CELL_004405,1,0.00017006802721088434
CELL_003276,1,0.00017006802721088434
CELL_001989,1,0.00017006802721088434
CELL_003910,1,0.00017006802721088434
CELL_000121,1,0.00017006802721088434
CELL_002803,1,0.00017006802721088434
CELL_003920,1,0.00017006802721088434
CELL_000621,1,0.00017006802721088434
CELL_001619,1,0.00017006802721088434
CELL_005436,1,0.00017006802721088434
CELL_003482,1,0.00017006802721088434
CELL_003974,1,0.00017006802721088434
CELL_004922,1,0.00017006802721088434
CELL_004812,1,0.00017006802721088434
CELL_000645,1,0.00017006802721088434
CELL_001468,1,0.00017006802721088434
CELL_003873,1,0.00017006802721088434
CELL_000196,1,0.00017006802721088434
CELL_001555,1,0.00017006802721088434
CELL_005863,1,0.00017006802721088434
CELL_004657,1,0.00017006802721088434
CELL_000803,1,0.00017006802721088434
CELL_004093,1,0.00017006802721088434
CELL_002260,1,0.00017006802721088434
CELL_000549,1,0.00017006802721088434
CELL_000865,1,0.00017006802721088434
CELL_004450,1,0.00017006802721088434
CELL_001393,1,0.00017006802721088434
CELL_004411,1,0.00017006802721088434
CELL_005723,1,0.00017006802721088434
CELL_001908,1,0.00017006802721088434
CELL_001212,1,0.00017006802721088434
CELL_000123,1,0.00017006802721088434
CELL_003359,1,0.00017006802721088434
CELL_003918,1,0.00017006802721088434
CELL_003342,1,0.00017006802721088434
CELL_003048,1,0.00017006802721088434
CELL_001211,1,0.00017006802721088434
CELL_000568,1,0.00017006802721088434
CELL_000063,1,0.00017006802721088434
CELL_001554,1,0.00017006802721088434
CELL_005703,1,0.00017006802721088434
CELL_005114,1,0.00017006802721088434
CELL_003933,1,0.00017006802721088434
CELL_004701,1,0.00017006802721088434
CELL_002003,1,0.00017006802721088434
CELL_003540,1,0.00017006802721088434
CELL_000135,1,0.00017006802721088434
CELL_005353,1,0.00017006802721088434
CELL_003780,1,0.00017006802721088434
CELL_003009,1,0.00017006802721088434
CELL_004881,1,0.00017006802721088434
CELL_001972,1,0.00017006802721088434
CELL_005430,1,0.00017006802721088434
CELL_000512,1,0.00017006802721088434
CELL_005623,1,0.00017006802721088434
CELL_002891,1,0.00017006802721088434
CELL_001882,1,0.00017006802721088434
CELL_000946,1,0.00017006802721088434
CELL_004626,1,0.00017006802721088434
CELL_005668,1,0.00017006802721088434
CELL_000296,1,0.00017006802721088434
CELL_003396,1,0.00017006802721088434
CELL_005056,1,0.00017006802721088434
CELL_005750,1,0.00017006802721088434
CELL_001362,1,0.00017006802721088434
CELL_001527,1,0.00017006802721088434
CELL_002277,1,0.00017006802721088434
CELL_001771,1,0.00017006802721088434
CELL_004016,1,0.00017006802721088434
CELL_002324,1,0.00017006802721088434
CELL_005479,1,0.00017006802721088434
CELL_001745,1,0.00017006802721088434
CELL_001963,1,0.00017006802721088434
CELL_004540,1,0.00017006802721088434
CELL_000319,1,0.00017006802721088434
CELL_001707,1,0.00017006802721088434
CELL_002859,1,0.00017006802721088434
CELL_000275,1,0.00017006802721088434
CELL_003942,1,0.00017006802721088434
CELL_000721,1,0.00017006802721088434
CELL_003687,1,0.00017006802721088434
CELL_004557,1,0.00017006802721088434
CELL_000691,1,0.00017006802721088434
CELL_000603,1,0.00017006802721088434
CELL_001821,1,0.00017006802721088434
CELL_002549,1,0.00017006802721088434
CELL_005374,1,0.00017006802721088434
CELL_000379,1,0.00017006802721088434
CELL_005825,1,0.00017006802721088434
CELL_002196,1,0.00017006802721088434
CELL_001295,1,0.00017006802721088434
CELL_003110,1,0.00017006802721088434
CELL_001433,1,0.00017006802721088434
CELL_002597,1,0.00017006802721088434
CELL_004919,1,0.00017006802721088434
CELL_000170,1,0.00017006802721088434
CELL_005729,1,0.00017006802721088434
CELL_000377,1,0.00017006802721088434
CELL_001872,1,0.00017006802721088434
CELL_000860,1,0.00017006802721088434
CELL_003066,1,0.00017006802721088434
CELL_003871,1,0.00017006802721088434
CELL_003502,1,0.00017006802721088434
CELL_002571,1,0.00017006802721088434
CELL_002610,1,0.00017006802721088434
CELL_000151,1,0.00017006802721088434
CELL_000757,1,0.00017006802721088434
CELL_001874,1,0.00017006802721088434
CELL_003989,1,0.00017006802721088434
CELL_005357,1,0.00017006802721088434
CELL_005706,1,0.00017006802721088434
CELL_000299,1,0.00017006802721088434
CELL_000069,1,0.00017006802721088434
CELL_004305,1,0.00017006802721088434
CELL_000737,1,0.00017006802721088434
CELL_002139,1,0.00017006802721088434
CELL_002276,1,0.00017006802721088434
CELL_003709,1,0.00017006802721088434
CELL_003472,1,0.00017006802721088434
CELL_001473,1,0.00017006802721088434
CELL_000284,1,0.00017006802721088434
CELL_003394,1,0.00017006802721088434
CELL_005386,1,0.00017006802721088434
CELL_004665,1,0.00017006802721088434
CELL_003941,1,0.00017006802721088434
CELL_002585,1,0.00017006802721088434
CELL_003939,1,0.00017006802721088434
CELL_005400,1,0.00017006802721088434
CELL_002035,1,0.00017006802721088434
CELL_004996,1,0.00017006802721088434
CELL_004564,1,0.00017006802721088434
CELL_001031,1,0.00017006802721088434
CELL_003183,1,0.00017006802721088434
CELL_000301,1,0.00017006802721088434
CELL_001190,1,0.00017006802721088434
CELL_000176,1,0.00017006802721088434
CELL_005426,1,0.00017006802721088434
CELL_000928,1,0.00017006802721088434
CELL_003128,1,0.00017006802721088434
CELL_000046,1,0.00017006802721088434
CELL_001261,1,0.00017006802721088434
CELL_001097,1,0.00017006802721088434
CELL_004106,1,0.00017006802721088434
CELL_002828,1,0.00017006802721088434
CELL_001871,1,0.00017006802721088434
CELL_003103,1,0.00017006802721088434
CELL_004491,1,0.00017006802721088434
CELL_003405,1,0.00017006802721088434
CELL_000842,1,0.00017006802721088434
CELL_003976,1,0.00017006802721088434
CELL_004873,1,0.00017006802721088434
CELL_002289,1,0.00017006802721088434
CELL_001158,1,0.00017006802721088434
CELL_004282,1,0.00017006802721088434
CELL_005287,1,0.00017006802721088434
CELL_004811,1,0.00017006802721088434
CELL_001438,1,0.00017006802721088434
CELL_000367,1,0.00017006802721088434
CELL_005604,1,0.00017006802721088434
CELL_000100,1,0.00017006802721088434
CELL_003144,1,0.00017006802721088434
CELL_000745,1,0.00017006802721088434
CELL_002132,1,0.00017006802721088434
CELL_005442,1,0.00017006802721088434
CELL_001376,1,0.00017006802721088434
CELL_003716,1,0.00017006802721088434
CELL_005176,1,0.00017006802721088434
CELL_003024,1,0.00017006802721088434
CELL_002593,1,0.00017006802721088434
CELL_002388,1,0.00017006802721088434
CELL_001875,1,0.00017006802721088434
CELL_005355,1,0.00017006802721088434
CELL_000258,1,0.00017006802721088434
CELL_000508,1,0.00017006802721088434
CELL_002535,1,0.00017006802721088434
CELL_001984,1,0.00017006802721088434
CELL_004728,1,0.00017006802721088434
CELL_002304,1,0.00017006802721088434
CELL_002819,1,0.00017006802721088434
CELL_001861,1,0.00017006802721088434
CELL_002856,1,0.00017006802721088434
CELL_002506,1,0.00017006802721088434
CELL_002227,1,0.00017006802721088434
CELL_001019,1,0.00017006802721088434
CELL_001607,1,0.00017006802721088434
CELL_002410,1,0.00017006802721088434
CELL_004608,1,0.00017006802721088434
CELL_005813,1,0.00017006802721088434
CELL_001492,1,0.00017006802721088434
CELL_003672,1,0.00017006802721088434
CELL_004303,1,0.00017006802721088434
CELL_000586,1,0.00017006802721088434
CELL_002810,1,0.00017006802721088434
CELL_001833,1,0.00017006802721088434
CELL_003760,1,0.00017006802721088434
CELL_004321,1,0.00017006802721088434
CELL_003521,1,0.00017006802721088434
CELL_000778,1,0.00017006802721088434
CELL_000230,1,0.00017006802721088434
CELL_004102,1,0.00017006802721088434
CELL_000669,1,0.00017006802721088434
CELL_000219,1,0.00017006802721088434
CELL_005526,1,0.00017006802721088434
CELL_003868,1,0.00017006802721088434
CELL_002081,1,0.00017006802721088434
CELL_002418,1,0.00017006802721088434
CELL_004936,1,0.00017006802721088434
CELL_002827,1,0.00017006802721088434
CELL_000403,1,0.00017006802721088434
CELL_004554,1,0.00017006802721088434
CELL_003451,1,0.00017006802721088434
CELL_000950,1,0.00017006802721088434
CELL_002672,1,0.00017006802721088434
CELL_000020,1,0.00017006802721088434
CELL_001427,1,0.00017006802721088434
CELL_001780,1,0.00017006802721088434
CELL_003551,1,0.00017006802721088434
CELL_000215,1,0.00017006802721088434
CELL_001615,1,0.00017006802721088434
CELL_005110,1,0.00017006802721088434
CELL_001718,1,0.00017006802721088434
CELL_004060,1,0.00017006802721088434
CELL_004288,1,0.00017006802721088434
CELL_004854,1,0.00017006802721088434
CELL_004156,1,0.00017006802721088434
CELL_001053,1,0.00017006802721088434
CELL_002688,1,0.00017006802721088434
CELL_000760,1,0.00017006802721088434
CELL_004577,1,0.00017006802721088434
CELL_003623,1,0.00017006802721088434
CELL_003492,1,0.00017006802721088434
CELL_004044,1,0.00017006802721088434
CELL_003946,1,0.00017006802721088434
CELL_003543,1,0.00017006802721088434
CELL_000218,1,0.00017006802721088434
CELL_002987,1,0.00017006802721088434
CELL_005634,1,0.00017006802721088434
CELL_000361,1,0.00017006802721088434
CELL_005370,1,0.00017006802721088434
CELL_004451,1,0.00017006802721088434
CELL_004113,1,0.00017006802721088434
CELL_004400,1,0.00017006802721088434
CELL_002765,1,0.00017006802721088434
CELL_001594,1,0.00017006802721088434
CELL_000518,1,0.00017006802721088434
CELL_000322,1,0.00017006802721088434
CELL_004954,1,0.00017006802721088434
CELL_003887,1,0.00017006802721088434
CELL_005014,1,0.00017006802721088434
CELL_001150,1,0.00017006802721088434
CELL_002334,1,0.00017006802721088434
CELL_002403,1,0.00017006802721088434
CELL_003090,1,0.00017006802721088434
CELL_000464,1,0.00017006802721088434
CELL_004076,1,0.00017006802721088434
CELL_003380,1,0.00017006802721088434
CELL_000569,1,0.00017006802721088434
CELL_000517,1,0.00017006802721088434
CELL_003484,1,0.00017006802721088434
CELL_005779,1,0.00017006802721088434
CELL_002577,1,0.00017006802721088434
CELL_000140,1,0.00017006802721088434
CELL_002405,1,0.00017006802721088434
CELL_001513,1,0.00017006802721088434
CELL_003880,1,0.00017006802721088434
CELL_004605,1,0.00017006802721088434
CELL_001057,1,0.00017006802721088434
CELL_004025,1,0.00017006802721088434
CELL_000888,1,0.00017006802721088434
CELL_002237,1,0.00017006802721088434
CELL_002961,1,0.00017006802721088434
CELL_002882,1,0.00017006802721088434
CELL_001836,1,0.00017006802721088434
CELL_001703,1,0.00017006802721088434
CELL_005639,1,0.00017006802721088434
CELL_004012,1,0.00017006802721088434
CELL_000197,1,0.00017006802721088434
CELL_001942,1,0.00017006802721088434
CELL_001579,1,0.00017006802721088434
CELL_003977,1,0.00017006802721088434
CELL_001616,1,0.00017006802721088434
CELL_005115,1,0.00017006802721088434
CELL_003327,1,0.00017006802721088434
CELL_005859,1,0.00017006802721088434
CELL_001264,1,0.00017006802721088434
CELL_005715,1,0.00017006802721088434
CELL_003803,1,0.00017006802721088434
CELL_001175,1,0.00017006802721088434
CELL_005104,1,0.00017006802721088434
CELL_000452,1,0.00017006802721088434
CELL_004941,1,0.00017006802721088434
CELL_002869,1,0.00017006802721088434
CELL_004601,1,0.00017006802721088434
CELL_004752,1,0.00017006802721088434
CELL_002587,1,0.00017006802721088434
CELL_004123,1,0.00017006802721088434
CELL_000519,1,0.00017006802721088434
CELL_003892,1,0.00017006802721088434
CELL_001906,1,0.00017006802721088434
CELL_002125,1,0.00017006802721088434
CELL_001962,1,0.00017006802721088434
CELL_002544,1,0.00017006802721088434
CELL_003177,1,0.00017006802721088434
CELL_002973,1,0.00017006802721088434
CELL_004890,1,0.00017006802721088434
CELL_000595,1,0.00017006802721088434
CELL_004111,1,0.00017006802721088434
CELL_001808,1,0.00017006802721088434
CELL_005596,1,0.00017006802721088434
CELL_000451,1,0.00017006802721088434
CELL_004040,1,0.00017006802721088434
CELL_000369,1,0.00017006802721088434
CELL_002338,1,0.00017006802721088434
CELL_001152,1,0.00017006802721088434
CELL_004914,1,0.00017006802721088434
CELL_003367,1,0.00017006802721088434
CELL_002716,1,0.00017006802721088434
CELL_005205,1,0.00017006802721088434
CELL_005146,1,0.00017006802721088434
CELL_001294,1,0.00017006802721088434
CELL_005183,1,0.00017006802721088434
CELL_004424,1,0.00017006802721088434
CELL_004920,1,0.00017006802721088434
CELL_003382,1,0.00017006802721088434
CELL_005493,1,0.00017006802721088434
CELL_003794,1,0.00017006802721088434
CELL_004905,1,0.00017006802721088434
CELL_002318,1,0.00017006802721088434
CELL_004961,1,0.00017006802721088434
CELL_005198,1,0.00017006802721088434
CELL_001339,1,0.00017006802721088434
CELL_002755,1,0.00017006802721088434
CELL_004823,1,0.00017006802721088434
CELL_003808,1,0.00017006802721088434
CELL_001000,1,0.00017006802721088434
CELL_004962,1,0.00017006802721088434
CELL_001360,1,0.00017006802721088434
CELL_005006,1,0.00017006802721088434
CELL_001477,1,0.00017006802721088434
CELL_000193,1,0.00017006802721088434
CELL_004602,1,0.00017006802721088434
CELL_005293,1,0.00017006802721088434
CELL_001617,1,0.00017006802721088434
CELL_000313,1,0.00017006802721088434
CELL_001662,1,0.00017006802721088434
CELL_000509,1,0.00017006802721088434
CELL_000167,1,0.00017006802721088434
CELL_004955,1,0.00017006802721088434
CELL_005091,1,0.00017006802721088434
CELL_002171,1,0.00017006802721088434
CELL_004972,1,0.00017006802721088434
CELL_003194,1,0.00017006802721088434
CELL_001165,1,0.00017006802721088434
CELL_003836,1,0.00017006802721088434
CELL_000477,1,0.00017006802721088434
CELL_004541,1,0.00017006802721088434
CELL_004382,1,0.00017006802721088434
CELL_004202,1,0.00017006802721088434
CELL_003222,1,0.00017006802721088434
CELL_005203,1,0.00017006802721088434
CELL_001599,1,0.00017006802721088434
CELL_001361,1,0.00017006802721088434
CELL_003411,1,0.00017006802721088434
CELL_002120,1,0.00017006802721088434
CELL_005743,1,0.00017006802721088434
CELL_005724,1,0.00017006802721088434
CELL_005504,1,0.00017006802721088434
CELL_004506,1,0.00017006802721088434
CELL_001873,1,0.00017006802721088434
CELL_005783,1,0.00017006802721088434
CELL_000192,1,0.00017006802721088434
CELL_002349,1,0.00017006802721088434
CELL_000109,1,0.00017006802721088434
CELL_000175,1,0.00017006802721088434
CELL_003444,1,0.00017006802721088434
CELL_001584,1,0.00017006802721088434
CELL_001860,1,0.00017006802721088434
CELL_005513,1,0.00017006802721088434
CELL_003865,1,0.00017006802721088434
CELL_000726,1,0.00017006802721088434
CELL_002145,1,0.00017006802721088434
CELL_001504,1,0.00017006802721088434
CELL_002603,1,0.00017006802721088434
CELL_002411,1,0.00017006802721088434
CELL_003902,1,0.00017006802721088434
CELL_004215,1,0.00017006802721088434
CELL_004026,1,0.00017006802721088434
CELL_001659,1,0.00017006802721088434
CELL_000153,1,0.00017006802721088434
CELL_002485,1,0.00017006802721088434
CELL_002322,1,0.00017006802721088434
CELL_003071,1,0.00017006802721088434
CELL_004903,1,0.00017006802721088434
CELL_002747,1,0.00017006802721088434
CELL_004661,1,0.00017006802721088434
CELL_002618,1,0.00017006802721088434
CELL_001753,1,0.00017006802721088434
CELL_005805,1,0.00017006802721088434
CELL_001025,1,0.00017006802721088434
CELL_001222,1,0.00017006802721088434
CELL_003806,1,0.00017006802721088434
CELL_003536,1,0.00017006802721088434
CELL_001120,1,0.00017006802721088434
CELL_004607,1,0.00017006802721088434
CELL_000104,1,0.00017006802721088434
CELL_005290,1,0.00017006802721088434
CELL_005643,1,0.00017006802721088434
CELL_000496,1,0.00017006802721088434
CELL_001406,1,0.00017006802721088434
CELL_004114,1,0.00017006802721088434
CELL_000206,1,0.00017006802721088434
CELL_005832,1,0.00017006802721088434
CELL_001435,1,0.00017006802721088434
CELL_001136,1,0.00017006802721088434
CELL_003340,1,0.00017006802721088434
CELL_002340,1,0.00017006802721088434
CELL_000504,1,0.00017006802721088434
CELL_005552,1,0.00017006802721088434
CELL_002886,1,0.00017006802721088434
CELL_003986,1,0.00017006802721088434
CELL_003804,1,0.00017006802721088434
CELL_004818,1,0.00017006802721088434
CELL_001226,1,0.00017006802721088434
CELL_000938,1,0.00017006802721088434
CELL_001823,1,0.00017006802721088434
CELL_003310,1,0.00017006802721088434
CELL_004538,1,0.00017006802721088434
CELL_000753,1,0.00017006802721088434
CELL_002064,1,0.00017006802721088434
CELL_000310,1,0.00017006802721088434
CELL_003414,1,0.00017006802721088434
CELL_003321,1,0.00017006802721088434
CELL_003896,1,0.00017006802721088434
CELL_002379,1,0.00017006802721088434
CELL_005664,1,0.00017006802721088434
CELL_003350,1,0.00017006802721088434
CELL_002543,1,0.00017006802721088434
CELL_000032,1,0.00017006802721088434
CELL_003574,1,0.00017006802721088434
CELL_004585,1,0.00017006802721088434
CELL_000680,1,0.00017006802721088434
CELL_004514,1,0.00017006802721088434
CELL_005134,1,0.00017006802721088434
CELL_002601,1,0.00017006802721088434
CELL_003981,1,0.00017006802721088434
CELL_000566,1,0.00017006802721088434
CELL_003691,1,0.00017006802721088434
CELL_002440,1,0.00017006802721088434
CELL_003077,1,0.00017006802721088434
CELL_001539,1,0.00017006802721088434
CELL_000212,1,0.00017006802721088434
CELL_001341,1,0.00017006802721088434
CELL_001109,1,0.00017006802721088434
CELL_001958,1,0.00017006802721088434
CELL_001193,1,0.00017006802721088434
CELL_004636,1,0.00017006802721088434
CELL_002639,1,0.00017006802721088434
CELL_001535,1,0.00017006802721088434
CELL_001062,1,0.00017006802721088434
CELL_000844,1,0.00017006802721088434
CELL_004085,1,0.00017006802721088434
CELL_002858,1,0.00017006802721088434
CELL_003629,1,0.00017006802721088434
CELL_000869,1,0.00017006802721088434
CELL_000702,1,0.00017006802721088434
CELL_002830,1,0.00017006802721088434
CELL_000306,1,0.00017006802721088434
CELL_001850,1,0.00017006802721088434
CELL_002647,1,0.00017006802721088434
CELL_005172,1,0.00017006802721088434
CELL_004413,1,0.00017006802721088434
CELL_000994,1,0.00017006802721088434
CELL_001188,1,0.00017006802721088434
CELL_000189,1,0.00017006802721088434
CELL_005782,1,0.00017006802721088434
CELL_003754,1,0.00017006802721088434
CELL_005713,1,0.00017006802721088434
CELL_002487,1,0.00017006802721088434
CELL_000433,1,0.00017006802721088434
CELL_005034,1,0.00017006802721088434
CELL_000290,1,0.00017006802721088434
CELL_001859,1,0.00017006802721088434
CELL_001028,1,0.00017006802721088434
CELL_002026,1,0.00017006802721088434
CELL_000536,1,0.00017006802721088434
CELL_001560,1,0.00017006802721088434
CELL_002143,1,0.00017006802721088434
CELL_003160,1,0.00017006802721088434
CELL_005011,1,0.00017006802721088434
CELL_000279,1,0.00017006802721088434
CELL_000628,1,0.00017006802721088434
CELL_004998,1,0.00017006802721088434
CELL_001205,1,0.00017006802721088434
CELL_003654,1,0.00017006802721088434
CELL_005829,1,0.00017006802721088434
CELL_004163,1,0.00017006802721088434
CELL_001533,1,0.00017006802721088434
CELL_005167,1,0.00017006802721088434
CELL_000681,1,0.00017006802721088434
CELL_005692,1,0.00017006802721088434
CELL_000181,1,0.00017006802721088434
CELL_004095,1,0.00017006802721088434
CELL_004616,1,0.00017006802721088434
CELL_000651,1,0.00017006802721088434
CELL_000709,1,0.00017006802721088434
CELL_003627,1,0.00017006802721088434
CELL_002319,1,0.00017006802721088434
CELL_002252,1,0.00017006802721088434
CELL_001425,1,0.00017006802721088434
CELL_001217,1,0.00017006802721088434
CELL_003833,1,0.00017006802721088434
CELL_000462,1,0.00017006802721088434
CELL_005169,1,0.00017006802721088434
CELL_000552,1,0.00017006802721088434
CELL_004944,1,0.00017006802721088434
CELL_003519,1,0.00017006802721088434
CELL_002656,1,0.00017006802721088434
CELL_002766,1,0.00017006802721088434
CELL_004801,1,0.00017006802721088434
CELL_002154,1,0.00017006802721088434
CELL_004569,1,0.00017006802721088434
CELL_000112,1,0.00017006802721088434
CELL_001392,1,0.00017006802721088434
CELL_000221,1,0.00017006802721088434
CELL_005769,1,0.00017006802721088434
CELL_000084,1,0.00017006802721088434
CELL_004141,1,0.00017006802721088434
CELL_000707,1,0.00017006802721088434
CELL_004714,1,0.00017006802721088434
CELL_000421,1,0.00017006802721088434
CELL_002019,1,0.00017006802721088434
CELL_000271,1,0.00017006802721088434
CELL_002073,1,0.00017006802721088434
CELL_004741,1,0.00017006802721088434
CELL_002580,1,0.00017006802721088434
CELL_003894,1,0.00017006802721088434
CELL_002253,1,0.00017006802721088434
CELL_003949,1,0.00017006802721088434
CELL_000349,1,0.00017006802721088434
CELL_001627,1,0.00017006802721088434
CELL_003095,1,0.00017006802721088434
